node	file	split	source	url	licence	licence_receipt	parent	title	sha256	bytes	band	role	src1	src2	cut_end	cut_k	cut_span	share	glue_order	paras	runes
kyiv-ukrainian	excerpt-127.txt	exam	FineWiki (Wikipedia)	https://uk.wikipedia.org/wiki/%D0%9C%D1%83%D0%B7%D0%B8%D0%BA%D0%BE%D0%B7%D0%BD%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D0%BE	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q164204.md	Музикознавство	a7b8c020ed3d720a1fb595b6a69ba07fe403ea3b206ccf824171a012bf1ff4af	5771	l	receiver	excerpt-127.txt	excerpt-119.txt	head	2	1-2	0.3411	remainder	8	3031
kyiv-ukrainian	excerpt-128.txt	exam	FineWiki (Wikipedia)	https://uk.wikipedia.org/wiki/%D0%A2%D1%80%D0%B8%D0%B3%D0%BE%D0%BD%D0%BE%D0%BC%D0%B5%D1%82%D1%80%D1%96%D1%8F	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q8084.md	Тригонометрія	2907ba9e251599e6daa999d75fa77c719e126bf924222fac4dd03dbb6234e3f8	1021	s	donor	excerpt-128.txt		head	2	1-2	0.2410		2	531
kyiv-ukrainian	excerpt-129.txt	exam	FineWiki (Wikipedia)	https://uk.wikipedia.org/wiki/%D0%A2%D1%80%D0%B8%D0%B3%D0%BE%D0%BD%D0%BE%D0%BC%D0%B5%D1%82%D1%80%D1%96%D1%8F	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q8084.md	Тригонометрія	cf93d9ab222d7351788b02180378ec68ae6f5e24e10075ea88454d506f693d52	6088	l	receiver	excerpt-129.txt	excerpt-133.txt	tail	1	6-6	0.2529	remainder	10	3209
kyiv-ukrainian	excerpt-130.txt	exam	FineWiki (Wikipedia)	https://uk.wikipedia.org/wiki/%D0%9F%D0%BE%D0%B4%D0%B0%D1%82%D0%BE%D0%BA	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q8161.md	Податок	95f941c4408b2358727807f5754ef8533a24c97f6797b73e4efdfee41c616208	1086	s	donor	excerpt-130.txt		tail	3	5-7	0.3603		3	567
kyiv-ukrainian	excerpt-131.txt	exam	FineWiki (Wikipedia)	https://uk.wikipedia.org/wiki/%D0%9F%D0%BE%D0%B4%D0%B0%D1%82%D0%BE%D0%BA	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q8161.md	Податок	ec6c9fbdbb16fa3ae337e5d22987211f3b513b4f1e00ac1ed8be209500a6de24	5344	l	receiver	excerpt-131.txt	excerpt-122.txt	tail	3	8-10	0.3571	receiver	12	2764
kyiv-ukrainian	excerpt-132.txt	exam	FineWiki (Wikipedia)	https://uk.wikipedia.org/wiki/%D0%A1%D0%B8%D0%BA%D1%85%D1%96%D0%B7%D0%BC	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q9316.md	Сикхізм	58d70581cd86147020ee1d1c0062ccf87408bddca583439a83fa5a136bbfb724	607	s	donor	excerpt-132.txt		tail	1	6-6	0.2068		1	318
kyiv-ukrainian	excerpt-133.txt	exam	FineWiki (Wikipedia)	https://uk.wikipedia.org/wiki/%D0%A1%D0%B8%D0%BA%D1%85%D1%96%D0%B7%D0%BC	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q9316.md	Сикхізм	f91cb7e698fcff79eecaa353241ae581c01633fd740989d393638d8cf7c5d306	936	s	donor	excerpt-133.txt		tail	1	6-6	0.2529		1	493
kyiv-ukrainian	excerpt-134.txt	exam	FineWiki (Wikipedia)	https://uk.wikipedia.org/wiki/%D0%91%D0%BE%D0%B3	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q190.md	Бог	3f282bc86b2e6da1371c6ac5ba458d78eca35604ad2c79c3fc61304851c1b869	2081	s	donor	excerpt-134.txt		tail	1	5-5	0.5219		1	1078
kyiv-ukrainian	excerpt-135.txt	exam	FineWiki (Wikipedia)	https://uk.wikipedia.org/wiki/%D0%91%D0%BE%D0%B3	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q190.md	Бог	09b2a151781f5cfc85ccb18b44fdfba79f73096b653fe95045f4947a2cd9469e	5276	l	receiver	excerpt-135.txt	excerpt-130.txt	tail	3	5-7	0.3603	remainder	8	2537
kyiv-ukrainian	excerpt-136.txt	exam	FineWiki (Wikipedia)	https://uk.wikipedia.org/wiki/%D0%A1%D0%B0%D1%85%D0%B0%D1%80%D0%B0	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q6583.md	Сахара	efbfc1c301fe6899ead22a93d137a04a26cd6c4bb6e8bc272182d514abd9a8b5	6310	l	receiver	excerpt-136.txt	excerpt-128.txt	head	2	1-2	0.2410	receiver	8	3259
kyiv-ukrainian	excerpt-137.txt	exam	FineWiki (Wikipedia)	https://uk.wikipedia.org/wiki/%D0%A1%D0%B0%D1%85%D0%B0%D1%80%D0%B0	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q6583.md	Сахара	a3508a7cfe715d3e4915b3fee9cd5ac073ef429d3065c6c09804016866723c3f	7000	l	receiver	excerpt-137.txt	excerpt-101.txt	head	2	1-2	0.2858	receiver	7	3683
kyiv-ukrainian	excerpt-138.txt	exam	FineWiki (Wikipedia)	https://uk.wikipedia.org/wiki/%D0%95%D1%82%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D1%84%D1%96%D1%8F	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q132151.md	Етнографія	c8cef1e17430d47a7b642366e930d05d6c1a20de190942863eaa6639e1390d9d	2968	m	keep	excerpt-138.txt							3	1533
kyiv-ukrainian	excerpt-139.txt	exam	FineWiki (Wikipedia)	https://uk.wikipedia.org/wiki/%D0%95%D1%82%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D1%84%D1%96%D1%8F	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q132151.md	Етнографія	d093ee53f216fae82c73b061903594f204b15d8adc8023ba6933903ed0b882ba	2909	m	keep	excerpt-139.txt							6	1535
kyiv-ukrainian	excerpt-140.txt	exam	FineWiki (Wikipedia)	https://uk.wikipedia.org/wiki/%D0%86%D0%BD%D0%B4%D1%96%D0%B9%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%BE%D0%BA%D0%B5%D0%B0%D0%BD	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q1239.md	Індійський океан	1778ca10499ad3122f04c28013b0661fc828cd5e9576cf899b043bcf8ce4e29e	5034	l	receiver	excerpt-140.txt	excerpt-134.txt	tail	1	5-5	0.5219	receiver	9	2613
kyiv-ukrainian	excerpt-141.txt	exam	FineWiki (Wikipedia)	https://uk.wikipedia.org/wiki/%D0%86%D0%BD%D0%B4%D1%96%D0%B9%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%BE%D0%BA%D0%B5%D0%B0%D0%BD	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q1239.md	Індійський океан	0ee982c20de45b8b670f20294a56127d7f5e5ef2d252432788eff6ab1489768b	5900	l	receiver	excerpt-141.txt	excerpt-105.txt	tail	1	4-4	0.4285	remainder	8	3093
kyiv-ukrainian	excerpt-142.txt	exam	FineWiki (Wikipedia)	https://uk.wikipedia.org/wiki/%D0%9F%D1%80%D0%B8%D0%BC%D0%B0%D1%82%D0%B8	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q7380.md	Примати	b89b013e1668f4d2f5d0dc09a56a6693c5b8373427302690a2debc0a2c1cd658	1167	s	donor	excerpt-142.txt		head	2	1-2	0.3903		2	616
kyiv-ukrainian	excerpt-143.txt	exam	FineWiki (Wikipedia)	https://uk.wikipedia.org/wiki/%D0%9F%D1%80%D0%B8%D0%BC%D0%B0%D1%82%D0%B8	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q7380.md	Примати	68b008a33f780f42d113a8f46f0c3f9a2e8a7dfd398f4dc810f09d22d5e3f14d	2647	m	keep	excerpt-143.txt							13	1503
kyiv-ukrainian	excerpt-144.txt	exam	FineWiki (Wikipedia)	https://uk.wikipedia.org/wiki/%D0%9F%D0%B0%D1%80%D1%84%D0%B5%D0%BD%D0%BE%D0%BD	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q10288.md	Парфенон	60679510c211058691952e08e8eac53b22ac0828a9fcb211e7b8c858d7b0555a	3208	m	keep	excerpt-144.txt							5	1634
kyiv-ukrainian	excerpt-145.txt	exam	FineWiki (Wikipedia)	https://uk.wikipedia.org/wiki/%D0%9F%D0%B0%D1%80%D1%84%D0%B5%D0%BD%D0%BE%D0%BD	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q10288.md	Парфенон	f2ecd68aca9c464f8f4ac8a07893a8015379532a81fcfa264d34dee50fa62dbe	6743	l	receiver	excerpt-145.txt	excerpt-114.txt	tail	1	7-7	0.2205	receiver	9	3541
kyiv-ukrainian	excerpt-146.txt	exam	FineWiki (Wikipedia)	https://uk.wikipedia.org/wiki/%D0%A2%D0%B5%D0%BD%D1%96%D1%81	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q847.md	Теніс	25f339630a535d4ea4b984b66c1a132c1f6abf4239524eb2068db59bece34485	5540	l	receiver	excerpt-146.txt	excerpt-106.txt	head	1	1-1	0.2658	receiver	8	2893
kyiv-ukrainian	excerpt-147.txt	exam	FineWiki (Wikipedia)	https://uk.wikipedia.org/wiki/%D0%A2%D0%B5%D0%BD%D1%96%D1%81	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q847.md	Теніс	2f304b68740b23f2fda77cd899142279d74355f0c767c6ce4a7f3a46290ca77a	772	s	donor	excerpt-147.txt		tail	2	3-4	0.2552		2	410
kyiv-ukrainian	excerpt-148.txt	exam	FineWiki (Wikipedia)	https://uk.wikipedia.org/wiki/%D0%95%D0%BB%D0%B5%D0%BA%D1%82%D1%80%D0%B8%D1%87%D0%BD%D0%B8%D0%B9_%D1%81%D1%82%D1%80%D1%83%D0%BC	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q11651.md	Електричний струм	e2eec4d28d212108d01f71656fdf437d0f9cf7e91db8c8e898c636e5ca1cb826	5149	l	receiver	excerpt-148.txt	excerpt-147.txt	tail	2	3-4	0.2552	remainder	8	2728
kyiv-ukrainian	excerpt-149.txt	exam	FineWiki (Wikipedia)	https://uk.wikipedia.org/wiki/%D0%95%D0%BB%D0%B5%D0%BA%D1%82%D1%80%D0%B8%D1%87%D0%BD%D0%B8%D0%B9_%D1%81%D1%82%D1%80%D1%83%D0%BC	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q11651.md	Електричний струм	f3f46f9d4b0974915e9b895496a2b8e03db83a3f0a1747398c95616dda431ab2	2837	m	keep	excerpt-149.txt							8	1509
kyiv-ukrainian	excerpt-150.txt	exam	FineWiki (Wikipedia)	https://uk.wikipedia.org/wiki/%D0%A2%D0%B5%D0%BC%D0%BF%D0%B5%D1%80%D0%B0%D0%BC%D0%B5%D0%BD%D1%82	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q80157.md	Темперамент	7f6795edf035f7c168e1e74bc2bbb0f1779d6ef5ae0d902192037fe8d35b96ed	882	s	donor	excerpt-150.txt		tail	3	6-8	0.2843		3	449
tashkent-uzbek	excerpt-001.txt	compile	FineWiki (Wikipedia)	https://uz.wikipedia.org/wiki/Mifologiya	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q9134.md	Mifologiya	eb901f32d75943fac69b7fcf5b1ca3d8a3d99b8bc17ddc50a5d3a8ea98f1647e	4267	l	receiver	excerpt-001.txt	excerpt-084.txt	head	1	1-1	0.2761	remainder	4	4067
tashkent-uzbek	excerpt-002.txt	compile	FineWiki (Wikipedia)	https://uz.wikipedia.org/wiki/Mifologiya	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q9134.md	Mifologiya	846b6b2111689b4df5954c25c8f1b68a940ad2a3626031acd274f8c0136104c2	3978	l	receiver	excerpt-002.txt	excerpt-030.txt	tail	1	4-4	0.3314	remainder	4	3636
tashkent-uzbek	excerpt-003.txt	compile	FineWiki (Wikipedia)	https://uz.wikipedia.org/wiki/Arman_tili	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q8785.md	Arman tili	d081279018456269e1f8a4eec7b4e308b8ea799314dabcefea0a2dd16e72bb81	3456	l	receiver	excerpt-003.txt	excerpt-032.txt	head	1	1-1	0.5459	remainder	4	3240
tashkent-uzbek	excerpt-004.txt	compile	FineWiki (Wikipedia)	https://uz.wikipedia.org/wiki/Fonema	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q8183.md	Fonema	0e8034d629faa7e9aa9515a65d6a81ed0d36c4fc0296907cdcaf858283b393e4	1940	m	keep	excerpt-004.txt							2	1818
tashkent-uzbek	excerpt-005.txt	compile	FineWiki (Wikipedia)	https://uz.wikipedia.org/wiki/Tan	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q9683.md	Tan	6dc43d090013a5864b7e076a1e07f25a69e0894e2f3a6b3c289bba50b9f122ad	1786	m	keep	excerpt-005.txt							2	1684
tashkent-uzbek	excerpt-006.txt	compile	FineWiki (Wikipedia)	https://uz.wikipedia.org/wiki/Golf	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q5377.md	Golf	6eb15faecfd4d556a71bc1b35c62dec8106b1e18f503f6f9195dd52f6fcfedf7	2646	l	receiver	excerpt-006.txt	excerpt-016.txt	head	1	1-1	0.5060	receiver	4	2417
tashkent-uzbek	excerpt-007.txt	compile	FineWiki (Wikipedia)	https://uz.wikipedia.org/wiki/Magnit	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q11421.md	Magnit	f6d995105f4f9fad5319f56b47c788f6908a49b0ddc65b3683ff8312e8ef3cea	257	s	donor	excerpt-007.txt		tail	1	2-2	0.1514		1	249
tashkent-uzbek	excerpt-008.txt	compile	FineWiki (Wikipedia)	https://uz.wikipedia.org/wiki/Magnit	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q11421.md	Magnit	378d145c4c0c8c98f5212e36bdfb2434550d8dff09e81a2136853a5fe9a1edf4	1595	m	keep	excerpt-008.txt							6	1545
tashkent-uzbek	excerpt-009.txt	compile	FineWiki (Wikipedia)	https://uz.wikipedia.org/wiki/Kitob_bosish	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q11034.md	Kitob bosish	93c7e56089b26ad11ec1005f972065a8169d47b7b25a2bdbfa9b1b627782405d	4224	l	receiver	excerpt-009.txt	excerpt-024.txt	head	2	1-2	0.1180	receiver	2	3916
tashkent-uzbek	excerpt-010.txt	compile	FineWiki (Wikipedia)	https://uz.wikipedia.org/wiki/Iroq	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q796.md	Iroq	f6d614b716b634ae247a2e2e07703313e32d2960552faf6256c4a0bcfdc04168	835	s	donor	excerpt-010.txt		head	2	1-2	0.3243		2	717
tashkent-uzbek	excerpt-011.txt	compile	FineWiki (Wikipedia)	https://uz.wikipedia.org/wiki/Iroq	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q796.md	Iroq	98fe254bff3f596897eed90d7f84fcc4f05a7b258c267357f0aa4f60dd525e62	1344	s	donor	excerpt-011.txt		head	3	1-3	0.3831		3	1203
tashkent-uzbek	excerpt-012.txt	compile	FineWiki (Wikipedia)	https://uz.wikipedia.org/wiki/Shahar	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q515.md	Shahar	dccb2ff011c4b66966359d8ab9fbd851d4e439ef2b7310a86ac6b9659f450eee	3710	l	receiver	excerpt-012.txt	excerpt-007.txt	tail	1	2-2	0.1514	remainder	5	3459
tashkent-uzbek	excerpt-013.txt	compile	FineWiki (Wikipedia)	https://uz.wikipedia.org/wiki/Shahar	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q515.md	Shahar	cc759bf5682c00b0af649b2e659940928ede2b85b9ae158eec05f632c27633c4	2155	m	keep	excerpt-013.txt							2	2030
tashkent-uzbek	excerpt-014.txt	compile	FineWiki (Wikipedia)	https://uz.wikipedia.org/wiki/Valyuta	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q8142.md	Valyuta	4855e5d094bbef4749dc7ed5397bd200f36863927ced7571b5557387fb7ad375	1687	m	keep	excerpt-014.txt							3	1573
tashkent-uzbek	excerpt-015.txt	compile	FineWiki (Wikipedia)	https://uz.wikipedia.org/wiki/Sagrada_Fam%C3%ADlia	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q48435.md	Sagrada Família	48abfd3a1b5cf301b35146cafc135ad2480e65106e559a66511a1f64efd469f7	567	s	donor	excerpt-015.txt		head	2	1-2	0.2622		2	511
tashkent-uzbek	excerpt-016.txt	compile	FineWiki (Wikipedia)	https://uz.wikipedia.org/wiki/Sagrada_Fam%C3%ADlia	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q48435.md	Sagrada Família	a1cf8b773f389c41b59c5f69f9d12cdd90a773f5a3a5b8a79efc3db34513348f	869	s	donor	excerpt-016.txt		head	1	1-1	0.5060		1	819
tashkent-uzbek	excerpt-017.txt	compile	FineWiki (Wikipedia)	https://uz.wikipedia.org/wiki/Qadimgi_Misr	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q11768.md	Qadimgi Misr	c8dcb20f490ef2aaff30c300cf4e571af2dbc99f8bce80b6d971886f6ef3d552	634	s	donor	excerpt-017.txt		head	2	1-2	0.3052		2	606
tashkent-uzbek	excerpt-018.txt	compile	FineWiki (Wikipedia)	https://uz.wikipedia.org/wiki/Qadimgi_Misr	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q11768.md	Qadimgi Misr	37c77e3837d237b4fb91c646fbea5da691edf7283cedeb869a2ce9448fe21aad	979	s	donor	excerpt-018.txt		head	2	1-2	0.2081		2	925
tashkent-uzbek	excerpt-019.txt	compile	FineWiki (Wikipedia)	https://uz.wikipedia.org/wiki/Akulalar	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q7372.md	Akulalar	960497a1625d46e8659fcd72f839fb7414677f0d83d55e1445c64ff64692c66e	2375	l	receiver	excerpt-019.txt	excerpt-037.txt	head	1	1-1	0.5825	remainder	3	2240
tashkent-uzbek	excerpt-020.txt	compile	FineWiki (Wikipedia)	https://uz.wikipedia.org/wiki/Basketbol	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q5372.md	Basketbol	867fe99aa0a3639a0da15b75725beee4471115d631f4c0af275b8043ddfdb7da	2246	m	keep	excerpt-020.txt							4	2065
tashkent-uzbek	excerpt-021.txt	compile	FineWiki (Wikipedia)	https://uz.wikipedia.org/wiki/Basketbol	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q5372.md	Basketbol	deb50246254593cc38895ff7a996114a3ba42d4aaf88940f141a546ad77dab8b	2104	m	keep	excerpt-021.txt							3	1958
tashkent-uzbek	excerpt-022.txt	compile	FineWiki (Wikipedia)	https://uz.wikipedia.org/wiki/Singapur	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q334.md	Singapur	52258cee352f518ebadb9523a25fcc8c74f2166c2d29dee47a11c8a09270f7b3	353	s	donor	excerpt-022.txt		head	1	1-1	0.2004		1	307
tashkent-uzbek	excerpt-023.txt	compile	FineWiki (Wikipedia)	https://uz.wikipedia.org/wiki/Singapur	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q334.md	Singapur	cd2afda954006edec330459900000d1e8a9bd60fb9ba7a18f550cc4ee977a6e4	1094	s	donor	excerpt-023.txt		tail	1	2-2	0.5314		1	1020
tashkent-uzbek	excerpt-024.txt	compile	FineWiki (Wikipedia)	https://uz.wikipedia.org/wiki/Vaqt	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q11471.md	Vaqt	9fa85ebc170daf22fb461019270bc12e056b9ec29637c84e583356e163e2e4a0	309	s	donor	excerpt-024.txt		head	2	1-2	0.1180		2	285
tashkent-uzbek	excerpt-025.txt	compile	FineWiki (Wikipedia)	https://uz.wikipedia.org/wiki/Vaqt	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q11471.md	Vaqt	ccbe2660e32d057c4d1d10aa995650fe33615efdc297c6c4a02285b2517b4f9a	668	s	donor	excerpt-025.txt		head	1	1-1	0.3735		1	626
tashkent-uzbek	excerpt-026.txt	compile	FineWiki (Wikipedia)	https://uz.wikipedia.org/wiki/Tuya	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q7375.md	Tuya	b7013fd0ba52a09c6725421b66250679606043a01cb8bc53a5ff9f34b78cab23	462	s	donor	excerpt-026.txt		tail	1	2-2	0.2326		1	352
tashkent-uzbek	excerpt-027.txt	compile	FineWiki (Wikipedia)	https://uz.wikipedia.org/wiki/Jahon_sog%CA%BBliqni_saqlash_tashkiloti	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q7817.md	Jahon sogʻliqni saqlash tashkiloti	df214fff7cc8b69786949ae87d99842e8517b362cdc6a09f4ea4d88b455bf685	3256	l	receiver	excerpt-027.txt	excerpt-010.txt	head	2	1-2	0.3243	remainder	4	3015
tashkent-uzbek	excerpt-028.txt	compile	FineWiki (Wikipedia)	https://uz.wikipedia.org/wiki/Vyetnam	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q881.md	Vyetnam	e5967a6efb52e2827a3c83dec813421510c1d50b9622efe8082b655d1b2153cf	1765	m	keep	excerpt-028.txt							4	1569
tashkent-uzbek	excerpt-029.txt	compile	FineWiki (Wikipedia)	https://uz.wikipedia.org/wiki/Vyetnam	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q881.md	Vyetnam	fae54784b37bc78082c7ec1bf14ee9633e26ab29ea40809b2e4e49609ad48a7c	850	s	donor	excerpt-029.txt		head	1	1-1	0.4125		1	787
tashkent-uzbek	excerpt-030.txt	compile	FineWiki (Wikipedia)	https://uz.wikipedia.org/wiki/Hofiz_Sheroziy	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q6240.md	Hofiz Sheroziy	1e8c0ed7b0f12676dbbfbf331b4d6f5581360540bdf0a4bef4f0f65bfd2766d8	690	s	donor	excerpt-030.txt		tail	1	4-4	0.3314		1	663
tashkent-uzbek	excerpt-031.txt	compile	FineWiki (Wikipedia)	https://uz.wikipedia.org/wiki/Hofiz_Sheroziy	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q6240.md	Hofiz Sheroziy	d6156909f9e8480db5a2f0634c1366d3a4abc411e9f8baa43edfdabd6184103d	3883	l	receiver	excerpt-031.txt	excerpt-070.txt	head	1	1-1	0.1450	receiver	3	3579
tashkent-uzbek	excerpt-032.txt	compile	FineWiki (Wikipedia)	https://uz.wikipedia.org/wiki/Individuallik	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q641118.md	Individuallik	1faa44f8139eabdcc42db539b85eb5db2d7a973f1a0cf3ed06344ffa6b895abe	1136	s	donor	excerpt-032.txt		head	1	1-1	0.5459		1	1076
tashkent-uzbek	excerpt-033.txt	compile	FineWiki (Wikipedia)	https://uz.wikipedia.org/wiki/Dunyoning_yetti_mo%CA%BBjizasi	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q489772.md	Dunyoning yetti moʻjizasi	2199aa66e0ef1a67fb82b93e49be220ec201e003dce1cce3d03f085570b2d0fa	5737	l	receiver	excerpt-033.txt	excerpt-018.txt	head	2	1-2	0.2081	receiver	11	5334
tashkent-uzbek	excerpt-034.txt	compile	FineWiki (Wikipedia)	https://uz.wikipedia.org/wiki/Spirtlar	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q156.md	Spirtlar	c32471ed169880b7c54d2e971e4cbd45309d4f2ded1a6170b782944bbb96d69d	961	s	donor	excerpt-034.txt		head	1	1-1	0.5854		1	876
tashkent-uzbek	excerpt-035.txt	compile	FineWiki (Wikipedia)	https://uz.wikipedia.org/wiki/Spirtlar	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q156.md	Spirtlar	7eaafdd7fe9fb5f9ee3f0a67162087bfc902c0357c6690c031933f39121e1daf	1778	m	keep	excerpt-035.txt							3	1691
tashkent-uzbek	excerpt-036.txt	compile	FineWiki (Wikipedia)	https://uz.wikipedia.org/wiki/Arablar	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q35323.md	Arablar	e2d17b0b6f2b090c56b28f0a32a146c24769fca3afb5306d1c5a4a48c6fc9940	3061	l	receiver	excerpt-036.txt	excerpt-034.txt	head	1	1-1	0.5854	remainder	3	2809
tashkent-uzbek	excerpt-037.txt	compile	FineWiki (Wikipedia)	https://uz.wikipedia.org/wiki/Toshqin	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q8068.md	Toshqin	cc55a78512cf2c7169545c17b4781226510ef52751933e41b69cb675079ba67d	991	s	donor	excerpt-037.txt		head	1	1-1	0.5825		1	937
tashkent-uzbek	excerpt-038.txt	compile	FineWiki (Wikipedia)	https://uz.wikipedia.org/wiki/Inson_huquqlari	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q8458.md	Inson huquqlari	874c2b69acf6908a4597cb906eaf59767947a8b0e202ede1a018bc184c4f85f2	1669	m	keep	excerpt-038.txt							12	1515
tashkent-uzbek	excerpt-039.txt	compile	FineWiki (Wikipedia)	https://uz.wikipedia.org/wiki/Inson_huquqlari	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q8458.md	Inson huquqlari	1195ae02c5ca7912fd8b698494ca62a40f27a88c5f656020e18135da42bec07d	762	s	donor	excerpt-039.txt		head	2	1-2	0.3943		2	732
tashkent-uzbek	excerpt-040.txt	compile	FineWiki (Wikipedia)	https://uz.wikipedia.org/wiki/Yanszi	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	Q5413.md	Yanszi	7cffcbccb4287479a0ca067f71ab0cb0d56ccb0783759ea15aafc08f4f46c694	2986	l	receiver	excerpt-040.txt	excerpt-078.txt	head	1	1-1	0.2504	remainder	2	2733
